sample_id,read1,read2
SRR4053195_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4053195_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4053195_pass_2.fastq.gz
SRR4053196_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4053196_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4053196_pass_2.fastq.gz
SRR4053197_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4053197_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4053197_pass_2.fastq.gz
SRR4053198_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4053198_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4053198_pass_2.fastq.gz
SRR4053199_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4053199_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4053199_pass_2.fastq.gz
SRR4053200_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4053200_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4053200_pass_2.fastq.gz
SRR4053201_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4053201_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4053201_pass_2.fastq.gz
SRR4053202_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4053202_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4053202_pass_2.fastq.gz
SRR4053203_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4053203_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4053203_pass_2.fastq.gz
SRR4053204_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4053204_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4053204_pass_2.fastq.gz
SRR4053205_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4053205_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4053205_pass_2.fastq.gz
SRR4053206_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4053206_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4053206_pass_2.fastq.gz
SRR4053207_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4053207_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4053207_pass_2.fastq.gz
SRR4053208_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4053208_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4053208_pass_2.fastq.gz
SRR4053209_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4053209_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4053209_pass_2.fastq.gz
SRR4053210_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4053210_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4053210_pass_2.fastq.gz
SRR4053211_pass,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4053211_pass_1.fastq.gz,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/SRR4053211_pass_2.fastq.gz
SRR5810686_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810686_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810686_pass_2.fastq.gz
SRR5810687_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810687_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810687_pass_2.fastq.gz
SRR5810688_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810688_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810688_pass_2.fastq.gz
SRR5810689_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810689_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810689_pass_2.fastq.gz
SRR5810690_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810690_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810690_pass_2.fastq.gz
SRR5810691_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810691_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810691_pass_2.fastq.gz
SRR5810692_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810692_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810692_pass_2.fastq.gz
SRR5810693_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810693_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810693_pass_2.fastq.gz
SRR5810694_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810694_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810694_pass_2.fastq.gz
SRR5810695_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810695_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810695_pass_2.fastq.gz
SRR5810696_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810696_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810696_pass_2.fastq.gz
SRR5810697_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810697_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810697_pass_2.fastq.gz
SRR5810698_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810698_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810698_pass_2.fastq.gz
SRR5810699_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810699_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810699_pass_2.fastq.gz
SRR5810700_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810700_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810700_pass_2.fastq.gz
SRR5810701_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810701_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810701_pass_2.fastq.gz
SRR5810702_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810702_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810702_pass_2.fastq.gz
SRR5810703_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810703_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810703_pass_2.fastq.gz
SRR5810704_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810704_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810704_pass_2.fastq.gz
SRR5810705_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810705_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810705_pass_2.fastq.gz
SRR5810706_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810706_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810706_pass_2.fastq.gz
SRR5810707_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810707_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810707_pass_2.fastq.gz
SRR5810708_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810708_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810708_pass_2.fastq.gz
SRR5810709_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810709_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810709_pass_2.fastq.gz
SRR5810710_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810710_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810710_pass_2.fastq.gz
SRR5810711_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810711_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810711_pass_2.fastq.gz
SRR5810712_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810712_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810712_pass_2.fastq.gz
SRR5810713_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810713_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810713_pass_2.fastq.gz
SRR5810714_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810714_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810714_pass_2.fastq.gz
SRR5810715_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810715_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810715_pass_2.fastq.gz
SRR5810716_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810716_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810716_pass_2.fastq.gz
SRR5810717_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810717_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810717_pass_2.fastq.gz
SRR5810718_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810718_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810718_pass_2.fastq.gz
SRR5810719_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810719_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810719_pass_2.fastq.gz
SRR5810720_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810720_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810720_pass_2.fastq.gz
SRR5810721_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810721_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810721_pass_2.fastq.gz
SRR5810722_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810722_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810722_pass_2.fastq.gz
SRR5810723_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810723_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810723_pass_2.fastq.gz
SRR5810724_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810724_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810724_pass_2.fastq.gz
SRR5810725_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810725_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810725_pass_2.fastq.gz
SRR5810726_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810726_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810726_pass_2.fastq.gz
SRR5810727_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810727_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810727_pass_2.fastq.gz
SRR5810728_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810728_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810728_pass_2.fastq.gz
SRR5810729_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810729_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810729_pass_2.fastq.gz
SRR5810730_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810730_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810730_pass_2.fastq.gz
SRR5810731_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810731_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810731_pass_2.fastq.gz
SRR5810732_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810732_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810732_pass_2.fastq.gz
SRR5810733_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810733_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810733_pass_2.fastq.gz
SRR5810734_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810734_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810734_pass_2.fastq.gz
SRR5810735_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810735_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810735_pass_2.fastq.gz
SRR5810736_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810736_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810736_pass_2.fastq.gz
SRR5810737_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810737_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810737_pass_2.fastq.gz
SRR5810738_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810738_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810738_pass_2.fastq.gz
SRR5810739_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810739_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810739_pass_2.fastq.gz
SRR5810740_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810740_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810740_pass_2.fastq.gz
SRR5810741_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810741_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810741_pass_2.fastq.gz
SRR5810742_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810742_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810742_pass_2.fastq.gz
SRR5810743_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810743_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810743_pass_2.fastq.gz
SRR5810744_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810744_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810744_pass_2.fastq.gz
SRR5810745_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810745_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810745_pass_2.fastq.gz
SRR5810746_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810746_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810746_pass_2.fastq.gz
SRR5810747_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810747_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810747_pass_2.fastq.gz
SRR5810748_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810748_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810748_pass_2.fastq.gz
SRR5810749_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810749_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810749_pass_2.fastq.gz
SRR5810750_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810750_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810750_pass_2.fastq.gz
SRR5810751_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810751_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810751_pass_2.fastq.gz
SRR5810752_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810752_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810752_pass_2.fastq.gz
SRR5810753_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810753_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810753_pass_2.fastq.gz
SRR5810754_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810754_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810754_pass_2.fastq.gz
SRR5810755_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810755_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810755_pass_2.fastq.gz
SRR5810756_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810756_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810756_pass_2.fastq.gz
SRR5810757_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810757_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810757_pass_2.fastq.gz
SRR5810758_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810758_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810758_pass_2.fastq.gz
SRR5810759_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810759_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810759_pass_2.fastq.gz
SRR5810760_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810760_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810760_pass_2.fastq.gz
SRR5810761_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810761_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810761_pass_2.fastq.gz
SRR5810762_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810762_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810762_pass_2.fastq.gz
SRR5810763_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810763_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810763_pass_2.fastq.gz
SRR5810764_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810764_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810764_pass_2.fastq.gz
SRR5810765_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810765_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810765_pass_2.fastq.gz
SRR5810766_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810766_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810766_pass_2.fastq.gz
SRR5810767_pass,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810767_pass_1.fastq.gz,s3://olgabot-maca/sra/danio_rerio/smart-seq/whole_kidney_marrow_prjna393431/SRR5810767_pass_2.fastq.gz
